"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"70","Adam Trautman (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"71","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Noah Gray (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"74","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.8%"
"75","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"86","Julian Hill (MIA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Nate Adkins (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"97","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Payne Durham (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Tucker Fisk (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Jordan Murray (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Treyton Welch (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jack Westover (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Qadir Ismail (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Brenden Bates (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Brevyn Spann-Ford (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"118","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","AJ Barner (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.7%"
"122","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.3%"
"123","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"126","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"128","Jack Stoll (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Jake Ferguson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.4%"
"133","Peyton Hendershot (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.2%"
"137","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"139","Armani Rogers (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Cameron Latu (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","John FitzPatrick (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Connor Heyward (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"145","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Justin Shorter (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"152","Will Mallory (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"154","Jeremy Ruckert (NYJ)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"155","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Marcedes Lewis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"167","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Evan Engram (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.8%"
"171","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.5%"
"172","Anthony Firkser (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"175","Ross Dwelley (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Pharaoh Brown (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"177","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Nick Vannett (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"186","Geoff Swaim (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Eric Tomlinson (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Cade Otton (TB)","0","2","0","0","0","0","0","1","-4","0","0","1","-0.4","-0.4","65.0%"
""
""
"1","Dallas Goedert (PHI)","10","11","170","17.0","61","4","0","0","0","0","0","1","17.0","17.0","82.0%"
"2","Cole Kmet (CHI)","10","11","97","9.7","19","0","1","0","0","0","0","1","15.7","15.7","56.1%"
"3","Dalton Kincaid (BUF)","3","5","41","13.7","28","1","1","0","0","0","0","1","10.1","10.1","83.7%"
"4","Jake Ferguson (DAL)","6","11","95","15.8","26","2","0","0","0","0","0","1","9.5","9.5","82.4%"
"5","Tyler Conklin (NYJ)","5","6","93","18.6","22","3","0","0","0","0","0","1","9.3","9.3","16.2%"
"6","Brenton Strange (JAC)","2","5","12","6.0","6","0","1","0","0","0","0","1","7.2","7.2","9.9%"
"7","Nick Vannett (TEN)","2","2","9","4.5","8","0","1","0","0","0","0","1","6.9","6.9","0.0%"
"8","Johnny Mundt (MIN)","1","3","2","2.0","2","0","1","0","0","0","0","1","6.2","6.2","0.6%"
"9","Noah Fant (SEA)","6","6","60","10.0","16","0","0","0","0","0","0","1","6.0","6.0","15.3%"
"10","Kyle Pitts (ATL)","2","5","59","29.5","50","1","0","0","0","0","0","1","5.9","5.9","89.9%"
"11","Mike Gesicki (CIN)","4","5","47","11.8","17","0","0","0","0","0","0","1","4.7","4.7","31.5%"
"12","Josh Whyle (TEN)","4","5","43","10.8","23","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"13","Brock Bowers (LV)","3","4","41","13.7","21","1","0","0","0","0","0","1","4.1","4.1","97.9%"
"14","Eric Saubert (SF)","2","2","41","20.5","17","0","0","0","0","0","0","1","4.1","4.1","0.2%"
"15","Kylen Granson (IND)","1","1","40","40.0","40","1","0","0","0","0","0","1","4.0","4.0","0.2%"
"16","Zach Ertz (WAS)","5","5","38","7.6","12","0","0","0","0","0","0","1","3.8","3.8","54.2%"
"17","Sam LaPorta (DET)","2","2","36","18.0","24","1","0","0","0","0","0","1","3.6","3.6","95.8%"
"18","Brock Wright (DET)","4","5","34","8.5","11","0","0","0","0","0","0","1","3.4","3.4","1.0%"
"19","Pat Freiermuth (PIT)","4","5","33","8.3","15","0","0","0","0","0","0","1","3.3","3.3","48.7%"
"20","Charlie Kolar (BAL)","1","1","30","30.0","30","1","0","0","0","0","0","1","3.0","3.0","0.1%"
"21","Travis Kelce (KC)","4","5","30","7.5","17","0","0","0","0","0","0","1","3.0","3.0","99.7%"
"22","Tommy Tremble (CAR)","3","3","29","9.7","20","1","0","0","0","0","0","1","2.9","2.9","0.1%"
"23","Jordan Akins (CLE)","4","7","29","7.3","10","0","0","0","0","0","0","1","2.9","2.9","0.7%"
"24","Cade Otton (TB)","7","8","47","6.7","13","0","0","0","0","0","1","1","2.7","2.7","65.0%"
"25","Trey McBride (ARI)","3","6","25","8.3","9","0","0","0","0","0","0","1","2.5","2.5","98.4%"
"26","Tucker Kraft (GB)","2","3","24","12.0","21","1","0","0","0","0","0","1","2.4","2.4","45.0%"
"27","Julian Hill (MIA)","2","2","24","12.0","13","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"28","Erick All Jr. (CIN)","4","4","22","5.5","8","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"29","Colby Parkinson (LAR)","3","5","21","7.0","9","0","0","0","0","0","0","1","2.1","2.1","16.3%"
"30","Austin Hooper (NE)","1","4","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.7%"
"31","Will Dissly (LAC)","3","3","19","6.3","7","0","0","0","0","0","0","1","1.9","1.9","30.7%"
"32","Jonnu Smith (MIA)","2","3","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","32.2%"
"33","Daniel Bellinger (NYG)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","1.2%"
"34","Jeremy Ruckert (NYJ)","2","2","15","7.5","11","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"35","Chig Okonkwo (TEN)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","6.8%"
"36","Hayden Hurst (LAC)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"37","AJ Barner (SEA)","3","3","13","4.3","8","0","0","0","0","0","0","1","1.3","1.3","1.7%"
"38","Noah Gray (KC)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","3.0%"
"39","Theo Johnson (NYG)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","5.0%"
"40","Adam Trautman (DEN)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"41","Dalton Schultz (HOU)","2","5","11","5.5","8","0","0","0","0","0","0","1","1.1","1.1","57.5%"
"42","Elijah Higgins (ARI)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.6%"
"43","Hunter Henry (NE)","2","3","9","4.5","9","0","0","0","0","0","0","1","0.9","0.9","53.6%"
"44","Pharaoh Brown (SEA)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.1%"
"45","Josiah Deguara (JAC)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"46","Payne Durham (TB)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"47","Michael Mayer (LV)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","2.3%"
"48","Dawson Knox (BUF)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","6.3%"
"49","Nate Adkins (DEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"50","Luke Schoonmaker (DAL)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","6.2%"
"51","Isaiah Likely (BAL)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","46.3%"
"52","Durham Smythe (MIA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.1%"
"53","Luke Musgrave (GB)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","13.4%"
"54","Foster Moreau (NO)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.9%"
"55","Connor Heyward (PIT)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"56","Tanner Conner (MIA)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"57","Luke Farrell (JAC)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"58","Jody Fortson Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Donald Parham Jr. (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Matt Sokol (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"62","Parker Hesse (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Josh Oliver (MIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"65","N'Keal Harry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","T.J. Hockenson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79.1%"
"67","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"70","Irv Smith Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Harrison Bryant (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"72","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"73","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"74","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.8%"
"76","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Sean McKeon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Ben Sims (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"83","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"84","Joel Wilson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Blake Whiteheart (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"86","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Cade Stover (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"93","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Zaire Mitchell-Paden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
